id,sku,name,current_category,current_subcategory,suggested_category,suggested_subcategory
8822a0dc-69e4-45df-a5ca-f79f6d42945d,13-440-01,"Williger Bone Curette",Surgical,BoneSurgery,,
938cb0a0-f8b9-4b88-bb68-e54841bde1c7,13-440-12,"Williger Bone Curette",Surgical,BoneSurgery,,
e08b5ecd-c017-4998-b876-ac03154b66e9,13-441-10,"Williger Bone Curette",Surgical,BoneSurgery,,
3ae0c41b-1b08-46f3-b95e-08aa3cd4adda,13-441-11,"Williger Bone Curette",Surgical,BoneSurgery,,
90db998d-c4ad-49da-a2b1-2b9c0731d8a8,13-458-06,"Periosteal Elevator",Surgical,BoneSurgery,,
195b5c7c-6161-4786-9ef1-8bfa3800ad03,13-458-07,"Periosteal Elevator",Surgical,BoneSurgery,,
a5b201ca-50b7-4bd3-8463-34ad2be838af,13-484-05,"Kahre-Williger Periosteal Elevator",Surgical,BoneSurgery,,
2a023d4d-879b-48e5-8319-2c55abbdf49e,13-486-08,"Doyen Periosteal Elevator",Surgical,BoneSurgery,,
9ffeca6e-935c-4358-a8b1-d37b2f032a1e,14-280-15,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
d9721329-7262-4fdf-a026-d5f1da4e6f91,14-280-30,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
79a489ee-cf11-4fde-a38b-eda6e3c474ee,14-280-45,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
f4080031-fab0-474f-84b8-10372d2877b0,14-280-90,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
7e7321b6-49f1-48a4-8481-9e9af935ac1a,14-282-17,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
1374780e-5720-40ac-aeb8-5d34507c645d,14-282-30,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
34db2450-a752-4caf-87d3-3d13c2807eb7,14-282-45,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
59fd6544-8638-475d-8574-b97ad97f7d6a,14-282-90,"Dardik Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
80f536c5-35fa-47a5-bdef-2ae3843b379b,14-288-16,"Gregory Profunda Clamp",Surgical,CardiovascularSurgery,,
f77e79be-22d4-4fc4-9f07-4241bdf1e1ef,14-288-18,"Gregory Profunda Clamp",Surgical,CardiovascularSurgery,,
14588bcf-82ec-4b3f-9f5f-3bd2331ed638,14-315-20,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
b74e62da-701b-40ff-93b0-9311d844a9ea,14-315-24,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
14a706b2-86bb-4150-be1c-b7a41439ae8b,14-316-20,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
0e0868b4-3218-4eec-9308-4f749d7f2626,14-316-24,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
bae473f9-8fed-4c67-9852-8a8448fa4303,14-316-30,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
ef486845-769e-4697-9127-8c8b41391377,14-317-16,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
9de22fe8-bb56-4cf7-975a-6be7a7f84f2f,14-317-19,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
0cd61419-01f6-48ea-82f1-a174041d27f7,14-317-25,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
2ed30c50-871f-4763-8db7-42fe7fb20e31,14-317-29,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
b3c8edcd-d234-4cdf-9fb5-7f54991afdb2,14-318-20,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
b6e2e19c-e881-46a5-a715-942dc5aefab3,14-318-25,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
259efe58-8844-4ec0-a8d6-1d064409a781,14-318-30,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
b0c57395-dec9-4fdb-97b5-e7517aec2fee,14-319-19,"DeBakey &#8211; Diethrich Vascular Forceps",Surgical,CardiovascularSurgery,,
9d2e5e7e-2bfc-41d9-9755-1f32db50d396,14-319-24,"DeBakey &#8211; Diethrich Vascular Forceps",Surgical,CardiovascularSurgery,,
d2eb9abb-c568-4ac0-bc0d-db7c6a9d2ada,14-320-19,"DeBakey &#8211; Diethrich Vascular Forceps",Surgical,CardiovascularSurgery,,
1e2ec614-7dc6-4e35-98b5-529a2b6b8266,14-320-24,"DeBakey &#8211; Diethrich Vascular Forceps",Surgical,CardiovascularSurgery,,
3da3ba46-d25e-4487-a907-dc60c44b5d36,14-321-19,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
57cc4759-ac4c-4222-b1ec-1e6e153612d5,14-321-24,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
425239fc-7ba0-4774-859a-1a8cd1e43c74,14-321-30,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
fa8afbd7-997e-477c-84bc-f34abb309a6c,14-321-38,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
e7b34cdd-81d3-42dc-8a53-c0c4332db3fa,14-322-19,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
d408b7f6-bbfa-437b-8e4f-1e7208c9ace0,14-322-24,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
50b10d64-b853-4d77-993f-c900541e3c39,14-322-30,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
f50d93bc-3500-433b-a55e-003f6c5241c6,14-322-38,"DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
50148d34-8d67-45e3-b4eb-f7c9b12a8e42,14-323-19,"Cooley Vascular Forceps",Surgical,CardiovascularSurgery,,
7b43ae11-55e4-4757-bc98-df443f0259b4,14-323-24,"Cooley Vascular Forceps",Surgical,CardiovascularSurgery,,
9e145a3b-006a-421b-a831-8b7df2f5b9a8,14-324-19,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
ff9d7077-0f4a-4a41-9df0-b92fbcd84429,14-324-24,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
2d9d2ff7-91d2-4268-8d44-4be2a6583e3c,14-325-19,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
78d850da-dabf-4a28-bb3b-8c74284157d5,14-325-24,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
cf96ce53-2ce8-4cd2-821d-0eeb1060fa74,14-326-19,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
496ee9b2-8a8e-4fdb-8a92-4c084a57ec95,14-326-24,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
5b8e4e5e-fd1b-43c7-ba38-703d9f0f6298,14-327-19,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
155085d8-1fba-4766-8ba5-cb6b22b40000,14-327-24,"Chitwood-DeBakey Vascular Forceps",Surgical,CardiovascularSurgery,,
5bdd8367-1c9a-4928-83e1-3924de61d4c0,14-328-08,"DeBakey Bulldog Clamp",Surgical,CardiovascularSurgery,,
861b4380-c579-4a60-a5d4-24c9eb4f5004,14-328-10,"DeBakey Bulldog Clamp",Surgical,CardiovascularSurgery,,
34433d05-f296-467c-a1fd-67cc8f679343,14-328-12,"DeBakey Bulldog Clamp",Surgical,CardiovascularSurgery,,
5ebcea99-c451-4d0e-bd77-55b1d94f1a1e,14-330-08,"DeBakey Bulldog Clamp",Surgical,CardiovascularSurgery,,
dc4b02fa-943c-489a-830b-41e33c2b9f1e,14-330-09,"DeBakey Bulldog Clamp",Surgical,CardiovascularSurgery,,
b3febaae-eb3e-498f-b237-20b5096cd79d,14-330-11,"DeBakey Bulldog Clamp",Surgical,CardiovascularSurgery,,
3fdf9843-5b94-4872-b978-79cc0f0278bc,14-334-08,"Glover Bulldog Clamp",Surgical,CardiovascularSurgery,,
9da9335a-0062-47a1-8df9-4122583ece32,14-334-09,"Glover Bulldog Clamp",Surgical,CardiovascularSurgery,,
41564c78-24a1-4c94-9b12-4abeb77c53ae,14-334-11,"Glover Bulldog Clamp",Surgical,CardiovascularSurgery,,
45da9517-d4bd-4f79-b39d-3ab49e8fd11d,14-336-07,"Glover Bulldog Clamp",Surgical,CardiovascularSurgery,,
810e7c2f-52fe-478c-a1f6-70873c0294cc,14-336-09,"Glover Bulldog Clamp",Surgical,CardiovascularSurgery,,
28c49495-41fd-454b-8743-f21b1b6d0074,14-336-10,"Glover Bulldog Clamp",Surgical,CardiovascularSurgery,,
74b75992-3c30-48cc-9eb6-2208d3bc63b0,14-338-22,"Potts Coarctation Clamp",Surgical,CardiovascularSurgery,,
5eb3e76d-3195-4206-bcfb-dcbda976d75a,14-340-22,"Potts Coarctation Clamp",Surgical,CardiovascularSurgery,,
e9fbbe08-cd5a-495d-9473-dc4ea8449b4c,14-342-22,"Potts Coarctation Clamp",Surgical,CardiovascularSurgery,,
3f3fc2e1-bc24-4b3a-9d4d-a1be98f60ac5,14-348-24,"DeBakey Dissecting and Ligature Forceps",Surgical,CardiovascularSurgery,,
334c9467-7cdc-4156-9d54-bf9112c76aa1,14-356-19,"Leland-Jones Peripheral vascular clamp",Surgical,CardiovascularSurgery,,
b63d1c3e-129d-43a5-acae-4ba75cedfba9,14-356-20,"Leland-Jones Peripheral vascular clamp",Surgical,CardiovascularSurgery,,
1f603313-68d9-4d3d-8b84-0cc9f4c0dbe7,14-358-18,"Bainbridge Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
4303b424-3997-4bab-bc90-b51d5d97055f,14-360-18,"Bainbridge Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
61986c35-da0b-49ca-9b97-c033652b6cfd,14-364-27,"DeBakay Aortic Aneurysm Clamp",Surgical,CardiovascularSurgery,,
a6b0d702-52b8-4580-bcc6-2cb9a6317f45,14-364-31,"DeBakay Aortic Aneurysm Clamp",Surgical,CardiovascularSurgery,,
c56963f7-701d-44be-8f28-0cabec4e857a,14-364-33,"DeBakay Aortic Aneurysm Clamp",Surgical,CardiovascularSurgery,,
37f0a111-a1c5-438c-af9d-b405fe0051ba,14-386-23,"Weber Aorta-Anastomosis Clamp",Surgical,CardiovascularSurgery,,
497f8734-f041-4872-aa8d-288441ccfe7a,14-390-26,"Pittsburgh Liver Forceps",Surgical,CardiovascularSurgery,,
869fa92c-b040-4c2a-94d6-bd627a11def2,14-390-27,"Pittsburgh Liver Forceps",Surgical,CardiovascularSurgery,,
32e5f27c-f0cf-4ce0-b905-9065f01e4762,14-400-25,"Lees Bronchus Clamp",Surgical,CardiovascularSurgery,,
dfb1df8e-0fc1-485a-823b-cef13556ffa7,14-404-22,"Lambert-Kay Aorta-Anastomosis Clamp",Surgical,CardiovascularSurgery,,
987048df-aa66-468d-a8ff-c20478f20fea,14-408-22,"Glover Aorta-Anastomosis Clamp",Surgical,CardiovascularSurgery,,
0780d4e4-f7e1-4f28-9d48-4209fecc9482,14-410-20,"Morris-DeBakey Aortic Clamp",Surgical,CardiovascularSurgery,,
48446513-942c-4977-bfd3-679b043ade3a,14-410-26,"Morris-DeBakey Aortic Clamp",Surgical,CardiovascularSurgery,,
9beb1dc0-25e8-4820-9f48-bb2db18bd1f0,14-410-27,"Morris-DeBakey Aortic Clamp",Surgical,CardiovascularSurgery,,
d189268d-6c78-469b-87f5-afdffbc968af,14-412-24,"DeBakey-Bahnson Aneurysm Clamp",Surgical,CardiovascularSurgery,,
4120d6f4-88a9-425f-b4fb-e6ccc84b10c1,14-412-25,"DeBakey-Bahnson Aneurysm Clamp",Surgical,CardiovascularSurgery,,
f0c68963-3aac-47df-b054-df0fe6074a91,14-414-23,"Potts Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
97f456fe-7861-4dad-988f-e265f2cf3a6d,14-414-27,"Potts Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
9dd79c12-31db-4c9b-aecf-0f8b7be3717e,14-414-31,"Potts Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
c18a5121-5df9-4f6c-810b-c1ebc4dce6c9,14-416-23,"Potts Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
628edea3-9d87-4639-a36d-5fc183ff0a6c,14-416-26,"Potts Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
30447154-85b8-4f34-b0e7-7a81d618ca1f,14-416-31,"Potts Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
530fbfcf-bef6-4ab6-a3b8-f6e891f00ba6,14-418-20,"DeBakey Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
4267f01d-ef51-41a5-a29b-af27a5a4b7be,14-418-23,"DeBakey Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
c856c0e7-6312-4c65-983e-5b6f8d13c737,14-418-27,"DeBakey Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
7a46e024-1ce9-4da9-9589-91c9c2f14042,14-420-22,"DeBakey Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
b90f3c82-d45f-40bc-9a88-dbfa1cdcd1f3,14-420-26,"DeBakey Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
36c4d91f-23f2-4115-b5c3-013414a6ae7f,14-420-31,"DeBakey Multi Purpose Vascular Clamp",Surgical,CardiovascularSurgery,,
d7c4053a-b6fa-4e4b-a42a-021c5b928d3d,14-426-16,"DeBakey-Pean Haemostatic Forceps",Surgical,CardiovascularSurgery,,
1f5e82f9-7103-4332-8c16-f6e39fd0fa39,14-426-18,"DeBakey-Pean Haemostatic Forceps",Surgical,CardiovascularSurgery,,
dff9bccd-3675-43ad-97d6-fe5654d877a5,14-426-20,"DeBakey-Pean Haemostatic Forceps",Surgical,CardiovascularSurgery,,
9bfdba10-3c18-44a9-9187-f98fc1e94d60,14-428-16,"DeBakey-Pean Haemostatic Forceps",Surgical,CardiovascularSurgery,,
88701663-6012-44bf-8cf1-b82036d81de4,14-428-18,"DeBakey-Pean Haemostatic Forceps",Surgical,CardiovascularSurgery,,
1bc5a531-ee69-4f1e-b14e-2d1a83a77f04,14-428-20,"DeBakey-Pean Haemostatic Forceps",Surgical,CardiovascularSurgery,,
386b6d7f-2c76-41fb-8e03-e4ec7f752ef5,14-448-20,"Cooley Vascular Forceps",Surgical,CardiovascularSurgery,,
95829d8a-e488-404e-8289-9862fbc827ad,14-508-32,"Hach Fasciotomy Spatula",Surgical,CardiovascularSurgery,,
0fce961b-c4ab-4b85-8f5f-3730cc1babee,14-508-40,"Hach Fasciotomy Spatula",Surgical,CardiovascularSurgery,,
8521cf9d-ba26-4237-8bb8-5be8154b295d,14-508-52,"Hach Fasciotomy Spatula",Surgical,CardiovascularSurgery,,
768c1761-e726-4523-b2cb-814accc0f957,14-510-21,"Intima Spatul",Surgical,CardiovascularSurgery,,
6b0e93cb-4005-493c-864d-6844428251b2,14-512-23,"Intima Spatul",Surgical,CardiovascularSurgery,,
4aa8a1cf-74ec-4214-b0d3-9d9d68a7963b,14-520-20,"Suture Hook",Surgical,CardiovascularSurgery,,
a103a1ab-6acc-433d-aaf7-47ae8e3f8f7f,14-520-25,"Suture Hook",Surgical,CardiovascularSurgery,,
07b92882-e0f0-4dff-ae17-9772847dd803,14-520-30,"Suture Hook",Surgical,CardiovascularSurgery,,
24277e8e-46af-427f-bae7-887d4846142e,14-522-30,"Rumel-Belmont Tourniquet",Surgical,CardiovascularSurgery,,
6e6cddb3-50e2-4c23-98eb-901d275adb00,14-544-02,"Castaneda Neonatal Vascular Clamp",Surgical,CardiovascularSurgery,,
92786761-aeba-4723-98de-1ffb005a0a3d,14-544-03,"Castaneda Neonatal Vascular Clamp",Surgical,CardiovascularSurgery,,
3ff8cb44-72ce-43ba-832d-99d6e2e05572,15-100-40,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
7760665b-8da7-48cc-b427-b1a9e6957b4a,15-100-50,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
118b598d-26fb-4810-8410-3902812f6f8a,15-100-60,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
a7406255-02cc-437e-aa26-e45421aa1f51,15-100-70,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
cf6a0176-a97d-4f25-bd5c-338c10a0e3d7,15-101-40,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
e56b3c91-3272-475a-8d89-992e60b214e7,15-101-50,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
e170f3ef-2450-479b-b6e7-628121a3b96e,15-101-60,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
6fd3b1a9-6e4f-4725-90d9-87fefd494fcf,15-101-70,"Wire Saw",Surgical,Neurosurgery.Laminectomy,,
832185f8-64a5-48d0-a9b8-7540c54a92b9,15-105-07,"Gigli Introducer Guide",Surgical,Neurosurgery.Laminectomy,,
1ab99159-9418-4fd1-975f-e70746629fed,15-127-13,"Olivecrona Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
ba060c91-c944-43f9-8301-56b1fb1896e8,15-127-18,"Olivecrona Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
db08f66d-2d12-44c1-9876-b15345a80d0a,15-127-22,"Olivecrona Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
77cfe11e-74b7-461c-856e-abd1711b8591,15-128-13,"Karison Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
a83aa08a-8f7f-4c92-9dd5-17a7498953da,15-128-18,"Karison Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
2e3ae988-8a19-447e-9f91-9dd6125e4856,15-128-22,"Karison Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
52a310e7-4ce6-45af-8b7e-9e2c80252bde,15-129-14,"Heifetz Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
c7f21aab-5525-4338-b5f1-94c49b16ecbd,15-129-17,"Heifetz Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
d39bf6fe-9bf8-4a1e-b77b-ee010d811c95,15-130-14,"Heifetz Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
5dbf4f0e-1d87-401d-a79c-78142f902a1f,15-130-17,"Heifetz Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
5dc005f4-b3eb-400d-8949-42ca8e478ff8,15-130-20,"Heifetz Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
acc7d76c-6e96-4138-8b33-922546223313,15-131-12,"Memory Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
1899105b-6e9b-45c5-a2ac-e9376aee31eb,15-131-14,"Memory Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
2eee8dea-dda9-4fcc-be83-945407ed6dd5,15-131-18,"Memory Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
345de4fc-ae9c-4a3c-8e75-e52326e0fd0d,15-131-20,"Memory Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
d336eb7c-2a32-40f4-be21-8405ed12111e,15-131-25,"Memory Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
0c47eea2-8efb-4f2d-9117-f6a0502d71b6,15-133-11,"Aachen Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
7198c9bf-11dd-4813-a30f-c79066966e34,15-133-14,"Aachen Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
889d40b8-b912-4ae8-b8e5-58393424eb5d,15-133-17,"Aachen Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
57203bd4-fcd1-4fcd-beb8-d0cef6577633,15-133-20,"Aachen Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
c101e6b7-dd8e-485e-af19-97b45a99e0cc,15-133-25,"Aachen Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
cc40c1c3-b438-4ac9-b747-eeb28348109f,15-134-17,"Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
d2a4edda-3c13-4031-a310-1fb9cafa9a78,15-134-25,"Brain Spatula",Surgical,Neurosurgery.Laminectomy,,
b160ee5e-0d1d-4f3c-a0fe-860eb2aa4941,15-137-01,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
2d7c3206-d7ac-4c4d-aef0-7ee286c759bf,15-137-02,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
5d136e2a-39f5-4af4-88d4-f726cef4fe99,15-137-03,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
1c59f99d-63a0-4046-9961-392a59fe4e8b,15-137-04,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
83fd6b81-6f67-4f8f-9948-2790fd80011d,15-137-05,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
93aa16ea-762e-49fa-ad10-f968b283bc89,15-137-06,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
fd1029f0-b854-4449-95ee-1d49d3bd48d9,15-137-07,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
4e152512-0687-4462-9ba9-29eac53b2efb,15-137-08,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
43da19fc-b96f-4c04-a8e1-ba55488c0e40,15-137-09,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
7c13df5e-1dd9-4257-9758-35775c3db132,15-137-10,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
e67bd298-c39e-4aba-bd13-a69206e9d5c9,15-137-11,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
d4836f7f-428e-4c93-867d-d43c2046d48f,15-137-12,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
7455f34a-8969-4636-a4b3-099b70c99f4c,15-137-13,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
8f41a564-eb2b-4355-90b5-fb4987cb99e6,15-137-14,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
88ef01d6-52f7-4f0a-b6cc-92a876da12e0,15-137-15,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
5b7a5581-efdb-4b5d-9463-7b28d66af925,15-137-16,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
886b1674-0a15-4bda-894d-afea35d0d928,15-137-17,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,,
c804c596-1344-4a48-b8d7-906326a799f5,15-158-08,"Caspar Nerve Root Retractor",Surgical,Neurosurgery.Laminectomy,,
8287e0b6-799e-40c2-a985-2df64db3ea6f,15-158-10,"Caspar Nerve Root Retractor",Surgical,Neurosurgery.Laminectomy,,
23021817-5eb0-4380-8443-598c91df0346,15-235-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
3cabcc74-575e-4e50-b93c-5de6ea672fc4,15-236-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
ad9c34b8-f60a-4098-a54e-e4065830bd70,15-237-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
d1d673f6-40c7-45a8-9c9c-6f1bd3a3c05c,15-238-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
b15f6e3b-a423-4ceb-81c6-1214bfe379f1,15-239-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
10c2b5f8-b7b2-4b8e-b426-a10ffccc9094,15-240-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
3d0acff3-c765-491e-8000-194f588772f0,15-241-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
b50bd521-959e-45ca-b380-46af35cc26a9,15-242-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
dabc037d-e6f9-417d-8e85-38246c839522,15-245-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
0ea602d1-ea8f-4cc3-ae69-387edebae721,15-246-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
f7d625ac-b883-4c14-ab29-00ef21f5549d,15-247-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
f2ec8768-429b-4ff2-99b7-3bf07d8f5b74,15-248-23,"Tumor Knife",Surgical,Neurosurgery.Laminectomy,,
6bd2ce00-a38e-4d74-8a82-fd27ce7673f0,15-290-04,"Tumor Forks",Surgical,Neurosurgery.Laminectomy,,
ff025afd-cb3f-493c-928d-50246abe1766,15-290-05,"Tumor Forks",Surgical,Neurosurgery.Laminectomy,,
4e34d422-dfa8-4af0-9398-2311dfe52673,15-290-08,"Tumor Forks",Surgical,Neurosurgery.Laminectomy,,
06901c0a-8260-41d2-8252-a71a0c71a6da,15-291-21,"Long Dissector",Surgical,Neurosurgery.Laminectomy,,
1a7572d9-09c1-4c05-83ed-50baf879e086,15-325-06,"Hardy Curette",Surgical,Neurosurgery.Laminectomy,,
33e1f039-7e34-44da-afc0-ddf94546b1c8,15-333-21,"Smithwick Nerve Hook",Surgical,Neurosurgery.Laminectomy,,
4d4647c6-4419-4c11-abb0-daf97713ef75,15-338-23,"Adson Hook",Surgical,Neurosurgery.Laminectomy,,
9f7f30e6-13d7-45f2-bd6e-4c20e5b29e06,15-339-17,"Graham Nerve Hook",Surgical,Neurosurgery.Laminectomy,,
bb8883a2-114b-4d49-853b-e96d0480d175,15-339-18,"Graham Hook",Surgical,Neurosurgery.Laminectomy,,
10558104-187a-42fd-b493-530f370ca9c6,15-341-20,"Crile Nerve and Dura Hook",Surgical,Neurosurgery.Laminectomy,,
1fa51200-20bd-4e94-a5af-a08e68d5afb4,15-342-28,"Cushing Nerve and Dura Hook",Surgical,Neurosurgery.Laminectomy,,
bfa9946e-aca1-46be-9975-ec9e5d2dedb0,15-343-28,"Cushing Nerve and Dura Hook",Surgical,Neurosurgery.Laminectomy,,
658810b5-2912-49d1-ab6f-b95c9ed05b2e,15-352-18,"Frazier Nerve and Dura Hook",Surgical,Neurosurgery.Laminectomy,,
8a21c9a9-0c26-4c16-b2f3-bde8f48cd5b2,15-383-21,"Micro Dissector",Surgical,Neurosurgery.Laminectomy,,
83030a48-2f91-436e-9a51-4f82b59aaa96,15-404-01,"Ultra micro nerve hook",Surgical,Neurosurgery.Laminectomy,,
d0a861e1-01ee-413d-a062-862bc1c0daf1,15-413-01,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
758e9931-3a0e-40ab-bd17-7fd6e0f77e67,15-413-02,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
5b5786d6-0f40-4f63-a8ae-3940c75f9a5e,15-414-01,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
49389c82-717c-4a69-b630-46269c512971,15-414-02,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
4fd59d3d-2d02-4bba-bcd9-3d2979e778fa,15-415-01,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
985b057a-99df-4c71-aad4-7400fe8f12ac,15-415-02,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
1cec4850-73a1-48f0-9a5f-c5916cb0ec96,15-416-02,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
83e43cd1-47ff-4f91-801c-fd6f776d77d7,15-416-03,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
d4d59fe3-d9df-4271-8add-543dc01771b9,15-417-01,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
6b045b17-abf6-44fb-9ad0-54b4559046ba,15-417-02,"Bayonet Style Curette",Surgical,Neurosurgery.Laminectomy,,
